 

stn;time;uto200s0;tre200s0;rre150z0;rco150z0;sre000z0
BAS;202304111950;5.9;11.4;0.0;7;0
BAS;202304112000;6.0;10.8;0.0;6;0
BAS;202304112010;5.9;11.3;0.0;0;0
BAS;202304112020;6.1;10.4;0.0;0;0
BAS;202304112030;6.3;10.4;0.0;0;0
BAS;202304112040;6.3;10.5;0.0;1;0
BAS;202304112050;6.1;10.3;0.0;10;0
BAS;202304112100;6.3;10.1;0.0;7;0
BAS;202304112110;6.7;9.5;0.1;6;0
BAS;202304112120;6.3;10.1;0.0;10;0
BAS;202304112130;6.3;10.0;0.1;7;0
BAS;202304112140;6.3;9.6;0.0;7;0
BAS;202304112150;6.0;9.9;0.0;1;0
BAS;202304112200;6.1;9.6;0.0;0;0
BAS;202304112210;6.3;9.3;0.0;0;0
BAS;202304112220;6.4;8.9;0.0;0;0
BAS;202304112230;6.1;9.5;0.0;0;0
BAS;202304112240;6.1;9.6;0.0;0;0
BAS;202304112250;6.0;9.7;0.0;0;0
BAS;202304112300;6.5;9.4;0.0;0;0
BAS;202304112310;7.1;9.2;0.0;0;0
BAS;202304112320;7.1;9.0;0.0;1;0
BAS;202304112330;7.2;8.9;0.0;8;0
BAS;202304112340;7.3;8.7;0.1;10;0
BAS;202304112350;7.3;8.5;0.1;10;0
BAS;202304120000;7.5;8.4;0.0;10;0
BAS;202304120010;7.3;8.3;0.1;10;0
BAS;202304120020;7.2;8.2;0.0;10;0
BAS;202304120030;7.3;8.2;0.0;10;0
BAS;202304120040;7.3;8.2;0.0;9;0
BAS;202304120050;7.5;8.1;0.0;0;0
BAS;202304120100;7.6;8.1;0.1;0;0
BAS;202304120110;7.5;8.1;0.1;0;0
BAS;202304120120;7.5;8.0;0.0;3;0
BAS;202304120130;7.5;8.2;0.0;0;0
BAS;202304120140;7.5;8.2;0.0;0;0
BAS;202304120150;7.5;8.2;0.0;2;0
BAS;202304120200;7.5;8.2;0.0;6;0
BAS;202304120210;7.5;8.3;0.0;7;0
BAS;202304120220;7.5;8.3;0.0;1;0
BAS;202304120230;7.5;8.4;0.0;1;0
BAS;202304120240;7.4;8.4;0.0;3;0
BAS;202304120250;7.5;8.4;0.0;3;0
BAS;202304120300;7.5;8.3;0.0;5;0
BAS;202304120310;7.6;8.3;0.0;3;0
BAS;202304120320;7.5;8.3;0.0;10;0
BAS;202304120330;7.5;8.3;0.0;10;0
BAS;202304120340;7.6;8.4;0.0;10;0
BAS;202304120350;7.6;8.3;0.1;10;0
BAS;202304120400;7.7;8.2;0.0;10;0
BAS;202304120410;7.7;8.2;0.0;10;0
BAS;202304120420;7.6;8.2;0.0;4;0
BAS;202304120430;7.6;8.2;0.0;0;0
BAS;202304120440;7.7;8.2;0.0;1;0
BAS;202304120450;7.7;8.2;0.0;0;0
BAS;202304120500;7.6;8.3;0.0;3;0
BAS;202304120510;7.7;8.3;0.0;0;0
BAS;202304120520;7.6;8.3;0.0;0;0
BAS;202304120530;7.5;8.4;0.0;0;0
BAS;202304120540;7.6;8.4;0.0;0;0
BAS;202304120550;7.5;8.5;0.0;0;0
BAS;202304120600;7.5;8.6;0.0;0;0
BAS;202304120610;7.5;8.7;0.0;0;0
BAS;202304120620;7.6;8.9;0.0;0;0
BAS;202304120630;7.7;9.1;0.0;0;0
BAS;202304120640;7.6;9.2;0.0;0;0
BAS;202304120650;7.6;9.4;0.0;0;0
BAS;202304120700;7.7;9.6;0.0;-;0
BAS;202304120710;7.6;9.7;0.0;0;0
BAS;202304120720;7.7;9.8;0.0;0;0
BAS;202304120730;7.7;9.8;0.0;0;0
BAS;202304120740;7.8;10.0;0.0;0;0
BAS;202304120750;7.7;10.0;0.0;0;0
BAS;202304120800;7.8;10.3;0.0;0;0
BAS;202304120810;7.8;10.5;0.0;0;0
BAS;202304120820;7.8;10.7;0.0;0;0
BAS;202304120830;7.7;10.6;0.0;0;0
BAS;202304120840;7.9;10.9;0.0;0;0
BAS;202304120850;7.7;10.6;0.0;6;0
BAS;202304120900;7.9;10.8;0.0;4;0
BAS;202304120910;8.2;11.0;0.0;8;0
BAS;202304120920;8.0;10.6;0.1;10;0
BAS;202304120930;7.0;12.2;0.0;0;0
BAS;202304120940;7.3;12.1;0.0;2;0
BAS;202304120950;7.0;12.9;0.0;6;0
BAS;202304121000;6.9;13.2;0.0;7;0
BAS;202304121010;7.1;13.3;0.0;9;0
BAS;202304121020;7.0;13.3;0.0;10;0
BAS;202304121030;7.3;13.0;0.1;10;0
BAS;202304121040;7.5;13.0;0.0;6;0
BAS;202304121050;7.2;13.4;0.0;3;0
BAS;202304121100;7.0;13.9;0.0;0;0
BAS;202304121110;7.2;14.1;0.0;0;0
BAS;202304121120;6.9;14.4;0.0;0;0
BAS;202304121130;7.0;14.3;0.0;0;0
BAS;202304121140;7.0;14.4;0.0;0;0
BAS;202304121150;6.9;14.6;0.0;0;0
BAS;202304121200;7.1;14.9;0.0;0;0
BAS;202304121210;7.1;15.1;0.0;0;0
BAS;202304121220;7.0;14.9;0.0;0;0
BAS;202304121230;6.9;15.2;0.0;0;0
BAS;202304121240;6.9;15.2;0.0;0;0
BAS;202304121250;6.7;15.2;0.0;0;0
BAS;202304121300;6.8;15.0;0.0;0;0
BAS;202304121310;6.8;14.9;0.0;0;0
BAS;202304121320;6.9;14.6;0.0;7;0
BAS;202304121330;7.2;14.1;0.0;8;0
BAS;202304121340;7.6;13.8;0.0;9;0
BAS;202304121350;6.9;13.7;0.0;7;0
BAS;202304121400;7.0;13.6;0.0;3;0
BAS;202304121410;6.9;13.8;0.0;0;0
BAS;202304121420;7.1;13.6;0.0;1;0
BAS;202304121430;7.7;12.4;0.0;10;0
BAS;202304121440;7.6;12.2;0.1;8;0
BAS;202304121450;7.3;12.4;0.0;2;0
BAS;202304121500;7.3;12.4;0.0;6;0
BAS;202304121510;7.2;12.2;0.0;6;0
BAS;202304121520;7.9;11.1;0.3;10;0
BAS;202304121530;7.8;11.4;0.0;3;0
BAS;202304121540;7.7;11.6;0.0;0;0
BAS;202304121550;7.4;12.0;0.0;0;0
BAS;202304121600;7.4;12.1;0.0;0;0
BAS;202304121610;7.2;12.4;0.0;0;0
BAS;202304121620;7.4;11.9;0.0;8;0
BAS;202304121630;7.9;10.5;0.0;10;0
BAS;202304121640;8.0;9.5;1.0;10;0
BAS;202304121650;8.0;9.4;0.0;10;0
BAS;202304121700;7.9;9.3;0.1;10;0
BAS;202304121710;7.6;9.3;0.0;10;0
BAS;202304121720;7.8;9.0;0.6;10;0
BAS;202304121730;7.7;8.9;0.6;10;0
BAS;202304121740;7.4;8.9;0.2;10;0
BAS;202304121750;7.2;8.6;0.1;10;0
BAS;202304121800;7.2;8.6;0.0;10;0
BAS;202304121810;7.3;8.3;0.2;10;0
BAS;202304121820;7.4;8.1;0.2;10;0
BAS;202304121830;7.6;8.1;0.0;5;0
BAS;202304121840;7.5;8.2;0.3;10;0
BAS;202304121850;7.5;8.4;0.0;2;0
BAS;202304121900;7.5;8.7;0.3;9;0
BAS;202304121910;7.6;8.6;0.1;7;0
BAS;202304121920;7.6;8.3;0.0;0;0
BAS;202304121930;7.5;8.3;0.0;0;0
BAS;202304121940;7.5;8.3;0.0;0;0
BAS;202304121950;7.7;8.4;0.1;7;0
BAS;202304122000;7.4;8.0;1.7;10;0
BAS;202304122010;6.9;7.5;1.2;10;0
BAS;202304122020;6.6;7.1;0.3;10;0
BAS;202304122030;6.6;7.0;0.0;9;0
BAS;202304122040;6.7;6.7;0.0;6;0
BAS;202304122050;6.7;6.7;0.0;0;0
BAS;202304122100;6.6;6.5;0.0;0;0
BAS;202304122110;6.5;6.3;0.0;0;0
BAS;202304122120;6.6;6.6;0.0;0;0
BAS;202304122130;6.6;7.0;0.0;0;0
BAS;202304122140;6.5;7.6;0.0;0;0
BAS;202304122150;6.4;7.6;0.0;0;0
BAS;202304122200;6.5;7.7;0.0;0;0
BAS;202304122210;6.5;7.7;0.0;0;0
BAS;202304122220;6.6;7.5;0.0;0;0
BAS;202304122230;6.4;7.7;0.0;0;0
BAS;202304122240;6.3;7.6;0.0;0;0
BAS;202304122250;6.2;7.5;0.0;0;0
BAS;202304122300;6.0;7.5;0.0;0;0
BAS;202304122310;5.9;7.5;0.0;0;0
BAS;202304122320;5.7;7.2;0.0;0;0
BAS;202304122330;5.7;6.7;0.0;0;0
BAS;202304122340;5.7;6.8;0.0;0;0
BAS;202304122350;5.6;6.8;0.0;0;0
BAS;202304130000;5.5;6.8;0.0;0;0
BAS;202304130010;5.3;7.0;0.0;0;0
BAS;202304130020;5.3;6.6;0.0;0;0
BAS;202304130030;5.3;6.5;0.0;0;0
BAS;202304130040;5.3;6.7;0.0;0;0
BAS;202304130050;5.2;6.7;0.0;0;0
BAS;202304130100;5.1;6.2;0.0;0;0
BAS;202304130110;5.1;6.4;0.0;0;0
BAS;202304130120;5.0;6.3;0.0;0;0
BAS;202304130130;5.0;5.8;0.0;0;0
BAS;202304130140;5.1;5.6;0.0;0;0
BAS;202304130150;5.1;5.7;0.0;0;0
BAS;202304130200;5.0;5.9;0.0;0;0
BAS;202304130210;5.1;5.2;0.0;0;0
BAS;202304130220;5.1;5.6;0.0;0;0
BAS;202304130230;5.1;5.7;0.0;0;0
BAS;202304130240;5.1;5.3;0.0;0;0
BAS;202304130250;5.0;5.8;0.0;0;0
BAS;202304130300;5.0;6.2;0.0;0;0
BAS;202304130310;5.1;5.4;0.0;0;0
BAS;202304130320;5.0;5.5;0.0;0;0
BAS;202304130330;5.0;5.3;0.0;0;0
BAS;202304130340;5.1;5.1;0.0;0;0
BAS;202304130350;5.0;5.2;0.0;0;0
BAS;202304130400;4.9;5.2;0.0;0;0
BAS;202304130410;4.8;5.3;0.0;0;0
BAS;202304130420;4.8;5.4;0.0;0;0
BAS;202304130430;4.8;5.4;0.0;0;0
BAS;202304130440;4.8;5.5;0.0;0;0
BAS;202304130450;4.9;4.4;0.0;0;0
BAS;202304130500;4.8;4.6;0.0;0;0
BAS;202304130510;5.0;4.2;0.0;0;0
BAS;202304130520;5.1;4.3;0.0;0;0
BAS;202304130530;5.1;4.3;0.0;0;0
BAS;202304130540;5.1;4.7;0.0;0;0
BAS;202304130550;5.0;5.6;0.0;0;0
BAS;202304130600;5.3;5.8;0.0;0;3
BAS;202304130610;5.0;6.4;0.0;0;7
BAS;202304130620;5.0;6.5;0.0;0;2
BAS;202304130630;5.0;6.8;0.0;0;3
BAS;202304130640;5.1;6.8;0.0;0;8
BAS;202304130650;5.0;6.9;0.0;0;10
BAS;202304130700;5.0;7.3;0.0;0;10
BAS;202304130710;4.9;7.3;0.0;0;8
BAS;202304130720;4.9;7.7;0.0;0;8
BAS;202304130730;4.9;8.0;0.0;0;9
BAS;202304130740;4.8;8.2;0.0;0;10
BAS;202304130750;4.7;8.1;0.0;0;5
BAS;202304130800;4.8;8.3;0.0;0;3
BAS;202304130810;4.7;7.8;0.0;0;0
BAS;202304130820;4.7;7.8;0.0;0;0
BAS;202304130830;5.0;9.0;0.0;0;3
BAS;202304130840;5.0;9.3;0.0;0;2
BAS;202304130850;4.8;8.5;0.0;0;1
BAS;202304130900;5.1;9.3;0.0;0;9
BAS;202304130910;4.8;9.1;0.0;0;2
BAS;202304130920;4.9;9.1;0.0;0;0
BAS;202304130930;5.3;10.1;0.0;0;7
BAS;202304130940;4.9;9.4;0.0;0;5
BAS;202304130950;5.0;8.7;0.0;0;0
BAS;202304131000;5.5;8.2;0.0;3;0
BAS;202304131010;5.2;8.4;0.0;0;2
BAS;202304131020;5.2;8.6;0.0;0;5
BAS;202304131030;5.2;8.0;0.0;0;1
BAS;202304131040;5.4;8.1;0.0;0;6
BAS;202304131050;5.5;8.4;0.0;0;10
BAS;202304131100;5.8;9.5;0.0;0;8
BAS;202304131110;6.3;10.5;0.0;0;6
BAS;202304131120;5.8;8.8;0.0;0;0
BAS;202304131130;5.7;9.6;0.0;0;3
BAS;202304131140;5.4;9.9;0.0;0;4
BAS;202304131150;5.4;10.6;0.0;0;9
BAS;202304131200;5.4;10.2;0.0;0;4
BAS;202304131210;5.3;8.4;0.0;1;0
BAS;202304131220;5.8;7.3;0.3;6;0
BAS;202304131230;6.2;7.4;0.1;7;0
BAS;202304131240;6.2;7.8;0.0;0;0
BAS;202304131250;6.2;8.2;0.0;4;0
BAS;202304131300;6.5;9.0;0.0;0;0
BAS;202304131310;5.8;8.8;0.0;0;2
BAS;202304131320;6.1;9.8;0.0;0;10
BAS;202304131330;5.8;10.4;0.0;0;9
BAS;202304131340;5.7;10.3;0.0;0;10
BAS;202304131350;5.7;10.2;0.0;0;5
BAS;202304131400;5.5;9.8;0.0;0;0
BAS;202304131410;5.5;9.9;0.0;0;0
BAS;202304131420;5.4;10.1;0.0;0;0
BAS;202304131430;5.2;10.4;0.0;1;0
BAS;202304131440;5.1;9.9;0.0;2;0
BAS;202304131450;5.4;10.1;0.0;0;0
BAS;202304131500;5.4;10.3;0.0;0;0
BAS;202304131510;5.0;10.3;0.0;0;0
BAS;202304131520;5.1;10.1;0.0;0;0
BAS;202304131530;5.4;10.4;0.0;0;0
BAS;202304131540;5.0;10.2;0.0;0;0
BAS;202304131550;5.1;10.2;0.0;0;0
BAS;202304131600;5.1;10.4;0.0;0;0
BAS;202304131610;5.2;10.3;0.0;0;0
BAS;202304131620;5.3;10.1;0.0;0;0
BAS;202304131630;5.4;10.1;0.0;0;0
BAS;202304131640;5.0;10.3;0.0;0;0
BAS;202304131650;5.0;10.3;0.0;0;0
BAS;202304131700;5.4;10.1;0.0;0;0
BAS;202304131710;5.6;9.7;0.0;0;0
BAS;202304131720;5.6;9.8;0.0;0;0
BAS;202304131730;5.4;9.9;0.0;0;0
BAS;202304131740;5.7;9.6;0.0;0;0
BAS;202304131750;5.8;9.4;0.0;0;0
BAS;202304131800;6.0;8.7;0.0;0;0
BAS;202304131810;6.1;8.1;0.0;0;0
BAS;202304131820;6.2;8.1;0.0;0;0
BAS;202304131830;6.3;7.8;0.0;0;0
BAS;202304131840;6.3;7.5;0.0;0;0
BAS;202304131850;6.3;7.4;0.0;0;0
BAS;202304131900;6.3;7.3;0.0;0;0
BAS;202304131910;6.3;7.2;0.0;0;0
BAS;202304131920;6.3;7.0;0.0;0;0
BAS;202304131930;6.3;7.1;0.0;0;0
BAS;202304131940;6.3;6.8;0.0;0;0
BAS;202304131950;6.2;6.7;0.0;0;0
BAS;202304132000;6.1;6.5;0.0;0;0
BAS;202304132010;6.2;6.5;0.0;0;0
BAS;202304132020;6.1;6.2;0.0;0;0
BAS;202304132030;6.1;6.1;0.0;0;0
BAS;202304132040;6.1;6.0;0.0;0;0
BAS;202304132050;6.1;5.8;0.0;0;0
BAS;202304132100;6.1;5.7;0.0;0;0
BAS;202304132110;6.1;5.7;0.0;0;0
BAS;202304132120;6.1;5.4;0.0;0;0
BAS;202304132130;6.1;5.4;0.0;0;0
BAS;202304132140;6.1;5.4;0.0;0;0
BAS;202304132150;6.0;5.1;0.0;0;0
BAS;202304132200;6.1;5.3;0.0;0;0
BAS;202304132210;6.1;5.4;0.0;0;0
BAS;202304132220;6.1;5.4;0.0;0;0
BAS;202304132230;6.1;5.4;0.0;0;0
BAS;202304132240;6.0;5.4;0.0;0;0
BAS;202304132250;6.1;5.4;0.0;0;0
BAS;202304132300;6.1;5.1;0.0;0;0
BAS;202304132310;6.0;5.2;0.0;0;0
BAS;202304132320;6.0;5.0;0.0;0;0
BAS;202304132330;5.9;4.8;0.0;0;0
BAS;202304132340;5.8;4.8;0.0;0;0
BAS;202304132350;5.8;4.6;0.0;0;0
BAS;202304140000;5.8;4.4;0.0;0;0
BAS;202304140010;5.8;4.3;0.0;0;0
BAS;202304140020;5.8;4.4;0.0;0;0
BAS;202304140030;5.8;4.1;0.0;0;0
BAS;202304140040;5.5;2.9;0.0;0;0
BAS;202304140050;5.6;4.0;0.0;0;0
BAS;202304140100;5.7;3.6;0.0;0;0
BAS;202304140110;5.5;3.0;0.0;0;0
BAS;202304140120;5.6;3.4;0.0;0;0
BAS;202304140130;5.6;3.8;0.0;0;0
BAS;202304140140;5.7;3.8;0.0;0;0
BAS;202304140150;5.6;4.0;0.0;0;0
BAS;202304140200;5.6;3.6;0.0;0;0
BAS;202304140210;5.6;3.5;0.0;0;0
BAS;202304140220;5.6;3.6;0.0;0;0
BAS;202304140230;5.6;3.3;0.0;0;0
BAS;202304140240;5.5;3.0;0.0;0;0
BAS;202304140250;5.5;3.0;0.0;0;0
BAS;202304140300;5.5;3.0;0.0;0;0
BAS;202304140310;5.5;3.1;0.0;0;0
BAS;202304140320;5.4;2.9;0.0;0;0
BAS;202304140330;5.4;2.9;0.0;0;0
BAS;202304140340;5.4;2.8;0.0;0;0
BAS;202304140350;5.4;2.9;0.0;0;0
BAS;202304140400;5.4;2.7;0.0;0;0
BAS;202304140410;5.5;3.0;0.0;0;0
BAS;202304140420;5.5;3.2;0.0;0;0
BAS;202304140430;5.5;3.1;0.0;0;0
BAS;202304140440;5.4;3.2;0.0;0;0
BAS;202304140450;5.5;3.0;0.0;0;0
BAS;202304140500;5.4;3.0;0.0;0;0
BAS;202304140510;5.4;3.1;0.0;0;0
BAS;202304140520;5.4;3.2;0.0;0;0
BAS;202304140530;5.5;3.4;0.0;0;0
BAS;202304140540;5.5;3.5;0.0;0;0
BAS;202304140550;5.6;4.1;0.0;0;9
BAS;202304140600;5.6;4.5;0.0;0;10
BAS;202304140610;5.6;4.7;0.0;0;5
BAS;202304140620;5.5;4.8;0.0;0;7
BAS;202304140630;5.5;5.1;0.0;0;7
BAS;202304140640;5.7;5.6;0.0;0;10
BAS;202304140650;5.6;5.9;0.0;0;10
BAS;202304140700;5.6;6.3;0.0;0;10
BAS;202304140710;5.9;7.2;0.0;0;10
BAS;202304140720;5.6;7.2;0.0;0;10
BAS;202304140730;5.4;7.2;0.0;0;10
BAS;202304140740;5.8;7.9;0.0;0;10
BAS;202304140750;5.6;7.6;0.0;0;10
BAS;202304140800;5.6;8.2;0.0;0;10
BAS;202304140810;5.5;8.3;0.0;0;10
BAS;202304140820;5.7;8.5;0.0;0;10
BAS;202304140830;5.4;8.5;0.0;0;10
BAS;202304140840;5.5;8.9;0.0;0;10
BAS;202304140850;5.7;9.4;0.0;0;10
BAS;202304140900;5.6;9.3;0.0;0;9
BAS;202304140910;5.9;9.7;0.0;0;10
BAS;202304140920;6.0;10.3;0.0;0;6
BAS;202304140930;5.4;9.4;0.0;0;9
BAS;202304140940;5.5;10.3;0.0;0;9
BAS;202304140950;4.9;9.8;0.0;0;2
BAS;202304141000;5.3;9.9;0.0;0;3
BAS;202304141010;5.1;9.7;0.0;0;1
BAS;202304141020;5.0;10.1;0.0;0;4
BAS;202304141030;5.1;10.6;0.0;0;7
BAS;202304141040;5.5;11.3;0.0;0;4
BAS;202304141050;4.9;11.4;0.0;0;9
BAS;202304141100;4.8;10.7;0.0;0;1
BAS;202304141110;4.6;10.7;0.0;0;4
BAS;202304141120;4.7;10.7;0.0;0;6
BAS;202304141130;4.8;10.8;0.0;0;0
BAS;202304141140;5.2;11.4;0.0;0;0
BAS;202304141150;5.2;12.0;0.0;0;7
BAS;202304141200;5.3;12.2;0.0;0;9
BAS;202304141210;4.7;11.7;0.0;0;10
BAS;202304141220;5.0;11.9;0.0;0;6
BAS;202304141230;4.9;12.7;0.0;0;9
BAS;202304141240;4.2;12.3;0.0;0;9
BAS;202304141250;5.0;13.2;0.0;0;10
BAS;202304141300;4.5;12.4;0.0;0;9
BAS;202304141310;4.5;13.0;0.0;0;8
BAS;202304141320;4.5;12.8;0.0;0;8
BAS;202304141330;4.5;12.4;0.0;0;3
BAS;202304141340;4.6;13.4;0.0;0;8
BAS;202304141350;4.4;13.6;0.0;0;10
BAS;202304141400;4.3;13.7;0.0;0;10
BAS;202304141410;4.5;13.6;0.0;0;9
BAS;202304141420;4.2;12.7;0.0;0;1
BAS;202304141430;3.9;12.9;0.0;0;7
BAS;202304141440;3.9;13.0;0.0;0;8
BAS;202304141450;3.6;13.9;0.0;0;10
BAS;202304141500;3.9;13.9;0.0;0;10
BAS;202304141510;4.8;14.2;0.0;0;10
BAS;202304141520;3.9;13.8;0.0;0;10
BAS;202304141530;3.8;14.2;0.0;0;9
BAS;202304141540;3.5;14.0;0.0;0;10
BAS;202304141550;3.8;14.2;0.0;0;10
BAS;202304141600;3.6;14.0;0.0;0;10
BAS;202304141610;3.7;13.7;0.0;0;10
BAS;202304141620;4.2;13.7;0.0;0;9
BAS;202304141630;4.2;14.0;0.0;0;10
BAS;202304141640;4.3;13.4;0.0;0;10
BAS;202304141650;4.3;13.0;0.0;0;9
BAS;202304141700;4.0;13.1;0.0;0;10
BAS;202304141710;3.9;13.2;0.0;0;10
BAS;202304141720;4.1;12.7;0.0;0;10
BAS;202304141730;3.9;12.5;0.0;0;1
BAS;202304141740;3.7;12.5;0.0;0;0
BAS;202304141750;3.9;12.0;0.0;0;0
BAS;202304141800;4.0;11.7;0.0;0;0
BAS;202304141810;4.0;11.7;0.0;0;0
BAS;202304141820;3.9;11.5;0.0;0;0
BAS;202304141830;3.9;11.4;0.0;0;0
BAS;202304141840;3.9;11.2;0.0;0;0
BAS;202304141850;4.0;10.8;0.0;0;0
BAS;202304141900;4.0;11.0;0.0;0;0
BAS;202304141910;4.1;10.6;0.0;0;0
BAS;202304141920;4.4;9.9;0.0;0;0
BAS;202304141930;4.4;10.0;0.0;0;0
BAS;202304141940;4.4;9.9;0.0;0;0
BAS;202304141950;4.3;10.3;0.0;0;0
BAS;202304142000;4.5;9.5;0.0;0;0
BAS;202304142010;4.5;9.5;0.0;0;0
BAS;202304142020;4.9;8.7;0.0;0;0
BAS;202304142030;4.8;9.5;0.0;0;0
BAS;202304142040;4.9;8.8;0.0;0;0
BAS;202304142050;4.9;8.9;0.0;0;0
BAS;202304142100;4.9;9.7;0.0;0;0
BAS;202304142110;5.1;9.1;0.0;0;0
BAS;202304142120;5.4;9.3;0.0;0;0
BAS;202304142130;5.3;9.7;0.0;0;0
BAS;202304142140;5.2;9.1;0.0;0;0
BAS;202304142150;5.1;8.8;0.0;0;0
BAS;202304142200;4.8;9.2;0.0;0;0
BAS;202304142210;5.0;8.6;0.0;0;0
BAS;202304142220;5.0;8.8;0.0;0;0
BAS;202304142230;5.1;8.4;0.0;0;0
BAS;202304142240;5.2;8.3;0.0;0;0
BAS;202304142250;5.3;8.0;0.0;0;0
BAS;202304142300;5.3;8.1;0.0;0;0
BAS;202304142310;5.2;7.9;0.0;0;0
BAS;202304142320;5.2;7.9;0.0;0;0
BAS;202304142330;5.2;7.6;0.0;0;0
BAS;202304142340;5.2;7.7;0.0;0;0
BAS;202304142350;5.1;7.8;0.0;0;0
BAS;202304150000;5.4;7.4;0.0;0;0
BAS;202304150010;5.3;7.6;0.0;0;0
BAS;202304150020;5.3;7.6;0.0;0;0
BAS;202304150030;5.3;7.6;0.0;0;0
BAS;202304150040;5.4;7.5;0.0;0;0
BAS;202304150050;5.3;7.4;0.0;0;0
BAS;202304150100;5.3;7.3;0.0;0;0
BAS;202304150110;5.3;7.2;0.0;0;0
BAS;202304150120;5.1;7.2;0.0;0;0
BAS;202304150130;5.0;7.2;0.0;0;0
BAS;202304150140;5.0;7.1;0.0;0;0
BAS;202304150150;5.1;7.1;0.0;0;0
BAS;202304150200;5.3;6.9;0.0;0;0
BAS;202304150210;5.3;6.7;0.0;0;0
BAS;202304150220;5.3;6.6;0.0;0;0
BAS;202304150230;5.3;6.6;0.0;0;0
BAS;202304150240;5.3;6.6;0.0;0;0
BAS;202304150250;5.3;6.6;0.0;0;0
BAS;202304150300;5.3;6.6;0.0;0;0
BAS;202304150310;5.2;6.5;0.0;2;0
BAS;202304150320;5.1;6.5;0.0;2;0
BAS;202304150330;5.3;6.6;0.0;6;0
BAS;202304150340;5.3;6.4;0.0;4;0
BAS;202304150350;5.3;6.2;0.0;3;0
BAS;202304150400;5.3;6.2;0.0;6;0
BAS;202304150410;5.4;6.1;0.0;0;0
BAS;202304150420;5.6;5.8;0.0;6;0
BAS;202304150430;5.9;5.7;0.0;10;0
BAS;202304150440;5.8;5.5;0.0;5;0
BAS;202304150450;5.9;5.9;0.0;0;0
BAS;202304150500;5.6;5.8;0.0;0;0
BAS;202304150510;5.4;5.9;0.1;3;0
BAS;202304150520;5.5;5.9;0.0;8;0
BAS;202304150530;5.7;5.9;0.0;9;0
BAS;202304150540;5.7;5.9;0.0;10;0
BAS;202304150550;5.8;6.0;0.0;8;0
BAS;202304150600;5.7;6.0;0.0;9;0
BAS;202304150610;5.7;5.9;0.0;10;0
BAS;202304150620;5.7;5.8;0.1;10;0
BAS;202304150630;6.1;5.6;0.4;10;0
BAS;202304150640;6.3;5.6;0.3;10;0
BAS;202304150650;6.3;5.6;0.1;10;0
BAS;202304150700;6.4;5.8;0.1;10;0
BAS;202304150710;6.2;5.7;0.1;10;0
BAS;202304150720;6.4;5.8;0.2;10;0
BAS;202304150730;6.6;6.3;0.1;10;0
BAS;202304150740;6.6;6.4;0.0;10;0
BAS;202304150750;6.5;6.4;0.0;10;0
BAS;202304150800;6.7;6.8;0.0;10;0
BAS;202304150810;6.6;6.8;0.1;10;0
BAS;202304150820;6.6;6.9;0.0;10;0
BAS;202304150830;6.8;7.2;0.0;10;0
BAS;202304150840;7.0;7.4;0.1;10;0
BAS;202304150850;7.4;7.8;0.0;10;0
BAS;202304150900;7.5;7.8;0.0;10;0
BAS;202304150910;7.5;7.8;0.1;10;0
BAS;202304150920;7.5;8.0;0.2;10;0
BAS;202304150930;7.5;8.2;0.3;10;0
BAS;202304150940;7.8;8.4;0.1;10;0
BAS;202304150950;7.5;8.0;0.4;10;0
BAS;202304151000;7.5;8.0;0.5;10;0
BAS;202304151010;7.6;8.1;0.3;10;0
BAS;202304151020;7.8;8.5;0.2;10;0
BAS;202304151030;7.6;8.0;0.4;10;0
BAS;202304151040;7.7;8.2;0.5;10;0
BAS;202304151050;7.7;8.2;0.3;10;0
BAS;202304151100;7.7;8.1;0.4;10;0
BAS;202304151110;7.8;8.4;0.3;10;0
BAS;202304151120;8.1;8.7;0.1;10;0
BAS;202304151130;8.1;8.9;0.1;10;0
BAS;202304151140;8.0;8.9;0.1;10;0
BAS;202304151150;7.6;8.7;0.0;10;0
BAS;202304151200;7.6;8.9;0.1;10;0
BAS;202304151210;7.9;9.5;0.0;5;0
BAS;202304151220;7.7;9.6;0.0;0;0
BAS;202304151230;7.0;9.1;0.0;0;0
BAS;202304151240;6.5;9.1;0.0;0;0
BAS;202304151250;7.2;9.6;0.0;0;0
BAS;202304151300;6.7;9.5;0.0;3;0
BAS;202304151310;6.8;9.5;0.0;7;0
BAS;202304151320;6.9;9.6;0.0;0;0
BAS;202304151330;6.9;9.6;0.0;0;0
BAS;202304151340;7.0;10.1;0.0;0;0
BAS;202304151350;6.7;9.7;0.0;0;0
BAS;202304151400;7.5;9.8;0.0;0;0
BAS;202304151410;7.2;9.8;0.0;0;0
BAS;202304151420;7.1;9.8;0.0;5;0
BAS;202304151430;7.0;10.4;0.0;1;0
BAS;202304151440;7.2;11.0;0.0;0;1
BAS;202304151450;7.7;11.3;0.0;0;0
BAS;202304151500;7.2;10.9;0.0;0;2
BAS;202304151510;7.1;11.4;0.0;0;8
BAS;202304151520;7.2;11.0;0.0;0;7
BAS;202304151530;7.1;12.0;0.0;0;10
BAS;202304151540;7.0;12.2;0.0;0;10
BAS;202304151550;6.5;11.4;0.0;0;9
BAS;202304151600;6.2;11.5;0.0;0;8
BAS;202304151610;6.2;11.8;0.0;0;10
BAS;202304151620;6.5;11.4;0.0;0;7
BAS;202304151630;6.4;11.7;0.0;0;7
BAS;202304151640;6.3;12.0;0.0;0;6
